,id,title,subtitle,sq_mt_built,sq_mt_useful,n_rooms,n_bathrooms,n_floors,sq_mt_allotment,raw_address,is_exact_address_hidden,street_name,street_number,portal,floor,is_floor_under,door,neighborhood_id,operation,rent_price,rent_price_by_area,is_rent_price_known,buy_price,buy_price_by_area,is_buy_price_known,house_type_id,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,are_pets_allowed,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_furnished,is_kitchen_equipped,is_accessible,has_green_zones,energy_certificate,has_parking,has_private_parking,has_public_parking,is_parking_included_in_price,parking_price,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,full_title,zip_code,latitude,longitude
132761,8868,calle del Jazmín,COSTILLARES,89.0,,4,2.0,,,Calle del Jazmín,True,Calle del Jazmín,,,5,False,,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,sale,813,,False,169000,1899,True,HouseType 1: Pisos,False,False,1984.0,False,True,,,,True,True,,,,,,,,,,en trámite,False,,,,,False,True,False,False,"calle del Jazmín, Costillares, Madrid",28033.0,40.4798479,-3.6656994
132765,8531,calle del Jazmín,COSTILLARES,81.0,,2,1.0,,,Calle del Jazmín,True,Calle del Jazmín,,,1,False,,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,sale,1178,,False,291500,3599,True,HouseType 1: Pisos,True,False,1994.0,False,True,,,True,True,True,,True,,,,,,,True,en trámite,False,,,,,,,,,"calle del Jazmín, Costillares, Madrid",28033.0,40.4798479,-3.6656994
132769,8190,calle del Jazmín,COSTILLARES,76.0,,3,1.0,,,Calle del Jazmín,True,Calle del Jazmín,,,9,False,,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,sale,907,,False,197000,2592,True,HouseType 1: Pisos,False,False,1984.0,False,True,,,True,True,True,,,,,,,,True,,en trámite,False,,,,,True,False,False,False,"calle del Jazmín, Costillares, Madrid",28033.0,40.4798479,-3.6656994
132773,7885,calle del Jazmín,COSTILLARES,75.0,65.0,3,1.0,,,Calle del Jazmín,True,Calle del Jazmín,,,1,False,,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,sale,948,,False,210000,2800,True,HouseType 1: Pisos,False,False,,,,,,True,True,True,,,,,,,,,,F,False,,,,,,,,,"calle del Jazmín, Costillares, Madrid",28033.0,40.4798479,-3.6656994
132777,8867,calle Prensa,COSTILLARES,247.0,,10,2.0,,,Calle Prensa,True,Calle Prensa,,,2,False,,Neighborhood 45: Costillares (4235.69 €/m2) - District 7: Ciudad Lineal,sale,-14150,,False,1800000,7287,True,HouseType 1: Pisos,False,False,,,,,,,True,True,,,,,True,,,,,E,False,,,,,True,True,False,False,"calle Prensa, Costillares, Madrid",28033.0,40.4704941,-3.6681484
132778,8866,calle Juan Pascual,PUEBLO NUEVO,50.0,43.0,2,1.0,,,Calle Juan Pascual,True,Calle Juan Pascual,,,4,False,,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,sale,649,,False,125900,2518,True,HouseType 1: Pisos,False,False,1960.0,False,True,,True,,True,True,,,True,,,,,,,G,False,,,,,False,True,True,False,"calle Juan Pascual, Pueblo Nuevo, Madrid",28017.0,40.4336953,-3.6409998
132779,8864,calle Sequillo,PUEBLO NUEVO,67.0,,3,1.0,,,Calle Sequillo,True,Calle Sequillo,,,2,False,,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,sale,758,,False,154000,2299,True,HouseType 1: Pisos,False,False,1960.0,,,,,True,True,True,,,True,,,,,,,G,False,,,,,False,False,True,False,"calle Sequillo, Pueblo Nuevo, Madrid",28017.0,40.4300361,-3.6359736
132780,8863,calle de Alcalá,PUEBLO NUEVO,74.0,63.0,3,1.0,,,Calle de Alcalá,True,Calle de Alcalá,,,4,False,,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,sale,1108,,False,265000,3581,True,HouseType 1: Pisos,False,False,1950.0,,,,True,True,True,True,,,,,,,,,,en trámite,False,,,,,False,True,False,False,"calle de Alcalá, Pueblo Nuevo, Madrid",28017.0,40.4362579,-3.6416058
132782,8303,calle de Alcalá,PUEBLO NUEVO,107.0,82.0,2,1.0,,,Calle de Alcalá,True,Calle de Alcalá,,,1,False,,Neighborhood 39: Pueblo Nuevo (2578.87 €/m2) - District 7: Ciudad Lineal,sale,1052,,False,245000,2290,True,HouseType 1: Pisos,True,False,1965.0,,,,,,True,,,,,,,,,,,no indicado,False,,,,,,,,,"calle de Alcalá, Pueblo Nuevo, Madrid",28017.0,40.4362579,-3.6416058
132784,8862,"calle de Sambara, 111",QUINTANA,98.0,91.0,3,2.0,,,"Calle de Sambara, 111",False,Calle de Sambara,111,,1,False,,Neighborhood 40: Quintana (2900.58 €/m2) - District 7: Ciudad Lineal,sale,1135,,False,275000,2806,True,HouseType 1: Pisos,True,False,1956.0,False,True,,,,True,True,,,,,,,,,,F,False,,,,,,,,,"calle de Sambara, 111, Quintana, Madrid",28027.0,40.43686795,-3.6448757095012256
132785,8861,"calle de las Normas, 4",SAN JUAN BAUTISTA,145.0,137.0,3,3.0,,,"Calle de las Normas, 4",False,Calle de las Normas,4,,4,False,,Neighborhood 46: San Juan Bautista (4098.7 €/m2) - District 7: Ciudad Lineal,sale,1873,,False,590000,4069,True,HouseType 1: Pisos,False,False,1972.0,True,False,,True,True,True,True,,True,True,,True,,,,True,E,True,,,False,20000.0,False,True,False,False,"calle de las Normas, 4, San Juan Bautista, Madrid",28043.0,40.4526837,-3.6619472
132786,8857,cuesta San Juan de la,VENTAS,86.0,70.0,3,1.0,,,Cuesta San Juan de la,True,Cuesta San Juan de la,,,4,False,,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,sale,878,,False,188000,2186,True,HouseType 1: Pisos,False,False,1957.0,False,True,,True,True,False,True,,,True,True,True,,,,,G,False,,,,,True,True,True,True,"cuesta San Juan de la, Ventas, Madrid",28017.0,40.4322114,-3.649185
132788,8351,cuesta San Juan de la,VENTAS,60.0,,1,1.0,,,Cuesta San Juan de la,True,Cuesta San Juan de la,,,1,False,,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,sale,901,,False,195000,3250,True,HouseType 1: Pisos,False,False,2007.0,False,True,,,True,True,True,,,True,True,,,,True,,en trámite,False,,,,,,,,,"cuesta San Juan de la, Ventas, Madrid",28017.0,40.4322114,-3.649185
132790,8856,calle del Apóstol Santiago,VENTAS,85.0,80.0,2,1.0,,,Calle del Apóstol Santiago,True,Calle del Apóstol Santiago,,,Bajo,True,,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,sale,725,,False,145000,1706,True,HouseType 1: Pisos,True,False,1963.0,False,True,,,True,True,True,,,,,,,,,True,en trámite,True,,,True,0.0,,,,,"calle del Apóstol Santiago, Ventas, Madrid",28017.0,40.4270153,-3.6544931
132794,8345,calle del Apóstol Santiago,VENTAS,80.0,,3,2.0,,,Calle del Apóstol Santiago,True,Calle del Apóstol Santiago,,,1,False,,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,sale,1024,,False,235000,2938,True,HouseType 1: Pisos,False,,,True,False,,,,True,True,,,,,,,,,,en trámite,False,,,,,,,,,"calle del Apóstol Santiago, Ventas, Madrid",28017.0,40.4270153,-3.6544931
132798,8048,calle del Apóstol Santiago,VENTAS,69.0,,3,1.0,,,Calle del Apóstol Santiago,True,Calle del Apóstol Santiago,,,3,False,,Neighborhood 42: Ventas (2686.93 €/m2) - District 7: Ciudad Lineal,sale,777,,False,159000,2304,True,HouseType 1: Pisos,True,False,,False,True,,,,True,True,,,True,,,,,True,True,en trámite,False,,,,,False,True,True,True,"calle del Apóstol Santiago, Ventas, Madrid",28017.0,40.4270153,-3.6544931
